"Str Student","Restriction","Start Date","End Date","Class","Credits - Current Registered Credits + Completed Credits","Credits - Completed Credits Undergrad ONLY","Active Programs","Student Restrictions Id"
"1264097","INS24","2024-02-23","2024-02-26","SR","123.00","108.00","GMSD.BS","319708"
"1264112","INS24","2024-02-23","2024-02-26","SR","142.00","128.00","ACCT.BS","319709"
"1264117","INS24","2024-02-23","2024-03-03","JR","85.00","69.00","CREM.BFA","319710"
"1264122","INS24","2024-02-23","2024-03-03","SR","120.00","106.00","GMRT.BS","319711"
"1264126","INS24","2024-02-23","2024-02-26","JR","107.00","98.00","GMRT.BS","319712"
"1264128","INS24","2024-02-23","2024-02-28","SR","120.00","105.00","DIGF.BS","319713"
"1264180","INS24","2024-02-23","2024-02-26","SR","117.00","102.00","GMRT.BS","319714"
"1264191","INS24","2024-02-23","2024-03-01","SR","129.00","115.00","GDES.BS","319715"
"1264192","INS24","2024-02-23","","FY","12.00","12.00","","319716"
"1264203","INS24","2024-02-23","2024-03-01","SO","46.00","46.00","","319717"
"1264207","INS24","2024-02-23","2024-02-28","SR","132.00","117.00","GPRO.BS","319718"
"1264214","INS24","2024-02-23","2024-02-28","SR","126.00","109.00","PWRT.BS","319719"
"1264220","INS24","2024-02-23","2024-03-03","SR","129.00","114.00","FILM.BFA","319720"
"1264265","INS24","2024-02-23","2024-02-29","SR","126.00","111.00","GMSD.BS","319721"
"1264277","INS24","2024-02-23","2024-03-26","SO","47.00","47.00","","319722"
"1264315","INS24","2024-02-23","2024-03-01","SR","129.00","117.00","DATA.BS","319723"
"1264368","INS24","2024-02-23","","JR","67.00","67.00","","319724"
"1264375","INS24","2024-02-23","2024-02-26","SR","131.00","117.00","GMRT.BS","319725"
"1264381","INS24","2024-02-23","2024-02-28","SR","121.00","109.00","DATS.BS","319726"
"1264392","INS24","2024-02-23","","FY","18.00","18.00","","319727"
"1264395","INS24","2024-02-23","2024-02-26","JR","99.00","84.00","INAR.BS","319728"
"1264402","INS24","2024-02-23","2024-02-25","SR","120.00","107.00","BRMP.BS","319729"
"1264406","INS24","2024-02-23","2024-03-28","SO","83.00","83.00","","319730"
"1264417","INS24","2024-02-23","2024-02-28","SR","123.00","114.00","DIGF.BS","319731"
"1264460","INS24","2024-02-23","","SO","57.00","57.00","","319732"
"1264481","INS24","2024-02-23","2024-02-28","SR","142.00","130.00","VCDS.BFA","319733"
"1264500","INS24","2024-02-23","2024-02-26","SR","132.00","118.00","FILM.BFA","319734"
"1264517","INS24","2024-02-23","2024-03-01","JR","100.00","92.00","INAR.BS","319735"
"1264528","INS24","2024-02-23","2024-02-27","JR","120.00","108.00","EDUC.BS","319736"
"1264537","INS24","2024-02-23","2024-10-23","SR","120.00","112.00","GMRT.BS","319737"
"1264543","INS24","2024-02-23","2024-03-03","FY","27.00","27.00","","319738"
"1264553","INS24","2024-02-23","2024-03-06","SR","120.00","106.00","GMRT.BS","319739"
"1264594","INS24","2024-02-23","2024-02-26","SR","121.00","106.00","VCDS.BFA","319740"
"1264626","INS24","2024-02-23","2024-02-26","JR","121.00","103.00","GDES.BS","319741"
"1264633","INS24","2024-02-23","2024-02-26","SR","123.00","109.00","FILM.BFA","319742"
"1264639","INS24","2024-02-23","2024-03-17","FY","15.00","15.00","","319743"
"1264645","INS24","2024-02-23","2024-02-28","SR","120.00","108.00","CNCS.BS","319744"
"1264650","INS24","2024-02-23","2024-03-01","SR","120.00","108.00","CNCS.BS","319745"
"1264684","INS24","2024-02-23","2024-03-03","JR","120.00","102.00","FINA.BS","319746"
"1264691","INS24","2024-02-23","2024-03-01","SO","58.00","58.00","","319747"
"1264764","INS24","2024-02-23","2024-02-26","SR","120.00","105.00","CNCS.BS","319748"
"1264783","INS24","2024-02-23","2024-03-03","SR","120.00","104.00","CSIN.BS","319749"
"1264794","INS24","2024-02-23","2024-03-01","SR","120.00","106.00","GMRT.BS","319750"
"1264796","INS24","2024-02-23","2024-03-03","JR","120.00","102.00","GPRO.BS","319751"
"1264805","INS24","2024-02-23","2024-02-28","SR","121.00","109.00","ASUS.BS","319752"
"1264811","INS24","2024-02-23","","SO","60.00","60.00","","319753"
"1264825","INS24","2024-02-23","2024-03-03","JR","101.00","86.00","LAW.BA","319754"
"1264838","INS24","2024-02-23","2024-02-29","SR","120.00","107.00","CREM.BFA","319755"
"1264839","INS24","2024-02-23","2024-02-27","SR","120.00","106.00","FILM.BFA","319756"
"1264843","INS24","2024-02-23","2024-03-01","JR","117.00","103.00","BUSI.BSBA","319757"
"1264846","INS24","2024-02-23","2024-11-19","JR","82.00","82.00","","319758"
"1264855","INS24","2024-02-23","2024-04-04","JR","116.00","99.00","MRKT.BS","319759"
"1264868","INS24","2024-02-23","2024-03-03","JR","120.00","103.00","GMRT.BS","319760"
"1264887","INS24","2024-02-23","2024-03-01","JR","120.00","103.00","BUSI.BSBA","319761"
"1264893","INS24","2024-02-23","2024-02-28","SR","126.00","114.00","DIGF.BS","319762"
"1264910","INS24","2024-02-23","2024-03-01","JR","94.00","81.00","CREM.BFA","319763"
"1264918","INS24","2024-02-23","2024-02-28","SR","93.00","93.00","","319764"
"1264974","INS24","2024-02-23","2024-02-29","SR","120.00","105.00","FILM.BFA","319765"
"1265002","INS24","2024-02-23","","SO","30.00","30.00","","319766"
"1265015","INS24","2024-02-23","2024-02-28","JR","105.00","93.00","GPRO.BS","319767"
"1265016","INS24","2024-02-23","2024-03-01","SR","120.00","108.00","CNCS.BS","319768"
"1265034","INS24","2024-02-23","2024-02-27","SR","131.00","122.00","CSIN.BS","319769"
"1265036","INS24","2024-02-23","2024-03-26","JR","102.00","90.00","CNCS.BS","319770"
"1265046","INS24","2024-02-23","2024-02-28","SR","123.00","111.00","CNCS.BS","319771"
"1265060","INS24","2024-02-23","","SO","61.00","61.00","","319772"
"1265067","INS24","2024-02-23","2024-02-26","SR","129.00","112.00","FILM.BFA","319773"
"1265068","INS24","2024-02-23","2024-04-04","JR","60.00","60.00","","319774"
"1265070","INS24","2024-02-23","2024-03-03","SR","121.00","106.00","VCDS.BFA","319775"
"1265104","INS24","2024-02-23","2024-02-27","SR","121.00","105.00","COMM.BS","319776"
"1265117","INS24","2024-02-23","2024-03-28","SO","73.00","60.00","CNCS.BS","319777"
"1265118","INS24","2024-02-23","2024-03-03","SR","126.00","111.00","GPRO.BS","319778"
"1265135","INS24","2024-02-23","2024-03-01","SR","123.00","109.00","GDES.BS","319779"
"1265136","INS24","2024-02-23","2024-03-01","JR","96.00","81.00","CNCS.BS","319780"
"1265137","INS24","2024-02-23","2024-03-01","JR","120.00","102.00","CNCS.BS","319781"
"1265140","INS24","2024-02-23","2024-02-29","SR","132.00","115.00","GMSD.BS","319782"
"1265141","INS24","2024-02-23","2024-02-25","SR","131.00","115.00","VCDS.BFA","319783"
"1265176","INS24","2024-02-23","2024-03-28","SR","120.00","106.00","FILM.BFA","319784"
"1265213","INS24","2024-02-23","2024-03-03","SR","120.00","106.00","PWRT.BS","319785"
"1265223","INS24","2024-02-23","2024-02-26","JR","94.00","80.00","INAR.BS","319786"
"1265230","INS24","2024-02-23","2024-03-01","SR","138.00","124.00","GMRT.BS","319787"
"1265259","INS24","2024-02-23","2024-03-03","JR","108.00","95.00","CREM.BFA","319788"
"1265265","INS24","2024-02-23","2024-02-28","SR","120.00","106.00","GDES.BS","319789"
"1265273","INS24","2024-02-23","2024-02-29","SR","126.00","108.00","GPMG.BS","319790"
"1265284","INS24","2024-02-23","2024-03-01","SO","57.00","57.00","","319791"
"1265287","INS24","2024-02-23","2024-03-03","SR","120.00","109.00","BUSI.BSBA","319792"
"1265290","INS24","2024-02-23","2024-02-28","SO","53.00","53.00","","319793"
"1265329","INS24","2024-02-23","2024-03-01","SR","126.00","111.00","GDES.BS","319794"
"1265341","INS24","2024-02-23","2024-03-03","JR","121.00","105.00","SOWK.BSW","319795"
"1265346","INS24","2024-02-23","2024-08-25","SO","76.00","64.00","BUSI.BSBA","319796"
"1265367","INS24","2024-02-23","2024-10-23","JR","117.00","100.00","BUSI.BSBA","319797"
"1265375","INS24","2024-02-23","2024-03-27","JR","81.00","81.00","","319798"
"1265377","INS24","2024-02-23","2024-03-03","SR","126.00","112.00","GMRT.BS","319799"
"1265489","INS24","2024-02-23","2024-05-07","JR","101.00","86.00","MRKT.BS","319800"
"1265565","INS24","2024-02-23","2024-03-24","SO","67.00","67.00","","319801"
"1265799","INS24","2024-02-23","2024-03-01","SR","110.00","110.00","","319802"
"1265877","INS24","2024-02-23","2024-03-01","SR","123.00","112.00","GMRT.BS","319803"
"1265947","INS24","2024-02-23","2024-02-27","SR","129.00","115.00","GPRO.BS","319804"
"1265959","INS24","2024-02-23","2024-05-19","JR","116.00","102.00","GMSD.BS","319805"
"1266077","INS24","2024-02-23","2024-02-26","SO","55.00","55.00","","319806"
"1266106","INS24","2024-02-23","2024-03-03","JR","68.00","68.00","","319807"
"1266309","INS24","2024-02-23","2024-02-29","ALUM","125.00","125.00","","319808"
"1266476","INS24","2024-02-23","2024-03-17","ALUM","120.00","120.00","","319809"
"1266530","INS24","2024-02-23","2024-02-28","SR","170.00","156.00","GDES.BS","319810"
"1266789","INS24","2024-02-23","","FY","25.00","25.00","","319811"
"1266872","INS24","2024-02-23","2024-02-28","ALUM","132.00","132.00","","319812"
"1267044","INS24","2024-02-23","2024-03-03","JR","124.00","106.00","INPS.BS","319813"
"1267298","INS24","2024-02-23","2024-02-25","SR","120.00","104.00","CNCS.BS","319814"
"1267320","INS24","2024-02-23","2024-03-21","SR","127.00","119.00","FILM.BFA","319815"
"1267390","INS24","2024-02-23","2024-02-26","SR","120.00","106.00","GMSD.BS","319816"
"1267403","INS24","2024-02-23","2024-03-01","SR","120.00","108.00","EDUC.BS","319817"
"1267902","INS24","2024-02-23","2024-02-28","ALUM","128.00","128.00","","319818"
"1267903","INS24","2024-02-23","2024-03-01","ALUM","121.00","121.00","","319819"
"1268135","INS24","2024-02-23","2024-03-03","JR","94.00","79.00","ANIM.BFA","319820"
"1268163","INS24","2024-02-23","2024-03-17","SO","57.00","57.00","","319821"
"1268211","INS24","2024-02-23","","FY","25.00","25.00","","319822"
"1268249","INS24","2024-02-23","2024-03-01","SR","120.00","117.00","CNCS.BS","319823"
"1268426","INS24","2024-02-23","2024-03-14","JR","115.00","100.00","GMRT.BFA","319824"
"1268442","INS24","2024-02-23","2024-03-31","JR","91.00","75.00","VCDS.BFA","319825"
"1268597","INS24","2024-02-23","2024-03-01","JR","106.00","93.00","PSYC.BS","319826"
"1268610","INS24","2024-02-23","2024-02-29","JR","113.00","98.00","CNCS.BS","319827"
"1268709","INS24","2024-02-23","2024-10-23","FY","37.00","37.00","","319828"
"1268787","INS24","2024-02-23","2024-10-15","SO","55.00","55.00","","319829"
"1268806","INS24","2024-02-23","2024-10-23","SO","87.00","72.00","PWRT.BS","319830"
"1268807","INS24","2024-02-23","2024-02-28","JR","91.00","76.00","CREM.BFA","319831"
"1268819","INS24","2024-02-23","","FY","15.00","15.00","","319832"
"1268822","INS24","2024-02-23","2024-03-03","FY","24.00","24.00","","319833"
"1268980","INS24","2024-02-23","2024-04-04","SO","55.00","55.00","","319834"
"1269002","INS24","2024-02-23","2024-02-26","JR","95.00","78.00","PWRT.BS","319835"
"1269011","INS24","2024-02-23","","FY","39.00","39.00","","319836"
"1269016","INS24","2024-02-23","2024-02-27","ALUM","123.00","123.00","","319837"
"1269108","INS24","2024-02-23","2024-03-01","SO","91.00","75.00","PSYC.BS","319838"
"1269168","INS24","2024-02-23","2024-03-01","JR","89.00","73.00","MRKT.BS","319839"
"1269169","INS24","2024-02-23","2024-03-28","SO","68.00","53.00","CRCJ.BS","319840"
"1269261","INS24","2024-02-23","2024-03-04","JR","89.00","75.00","CREM.BFA","319841"
"1269270","INS24","2024-02-23","2024-03-20","FY","12.00","12.00","","319842"
"1269283","INS24","2024-02-23","2024-02-27","SO","81.00","67.00","SOWK.BSW","319843"
"1269288","INS24","2024-02-23","2024-03-01","JR","96.00","78.00","VCDS.BFA","319844"
"1269290","INS24","2024-02-23","2024-03-01","JR","91.00","76.00","GMRT.BFA","319845"
"1269643","INS24","2024-02-23","2024-10-23","FY","40.00","40.00","","319846"
"1269650","INS24","2024-02-23","2024-03-24","SO","84.00","71.00","FILM.BFA","319847"
"1269655","INS24","2024-02-23","2024-10-23","JR","94.00","81.00","CNCS.BS","319848"
"1269671","INS24","2024-02-23","2024-10-23","JR","96.00","80.00","FILM.BFA","319849"
"1269745","INS24","2024-02-23","2024-10-23","JR","88.00","73.00","GMRT.BFA","319850"
"1269864","INS24","2024-02-23","2024-02-26","JR","97.00","81.00","MKCM.BS","319851"
"1269882","INS24","2024-02-23","2024-03-21","FY","24.00","24.00","","319852"
"1270208","INS24","2024-02-23","","FY","15.00","15.00","","319853"
"1270216","INS24","2024-02-23","2024-06-05","SO","91.00","75.00","CNCS.BS","319854"
"1270219","INS24","2024-02-23","","FY","33.00","33.00","","319855"
"1270228","INS24","2024-02-23","2024-10-23","SO","88.00","73.00","GMSD.BS","319856"
"1270257","INS24","2024-02-23","2024-03-01","FY","6.00","6.00","","319857"
"1270362","INS24","2024-02-23","2024-03-01","FY","36.00","21.00","GPRO.BS","319858"
"1270495","INS24","2024-02-23","","FY","0.00","0.00","","319859"
"1270685","INS24","2024-02-23","2024-02-29","SR","120.00","105.00","GPRO.BS","319860"
"1270956","INS24","2024-02-23","2024-03-23","ALUM","124.00","124.00","","319861"
"1271130","INS24","2024-02-23","2024-10-23","JR","97.00","82.00","GMRT.BFA","319862"
"1271237","INS24","2024-02-23","","FY","18.00","18.00","","319863"
"1271292","INS24","2024-02-23","2024-03-24","SO","83.00","67.00","INAR.BS","319864"
"1271296","INS24","2024-02-23","","FY","0.00","0.00","","319865"
"1271427","INS24","2024-02-23","2024-02-26","FY","21.00","21.00","","319866"
"1271616","INS24","2024-02-23","2024-03-18","JR","97.00","82.00","GMSD.BS","319867"
"1271708","INS24","2024-02-23","2024-03-03","JR","90.00","78.00","CNCS.BS","319868"
"1271722","INS24","2024-02-23","2024-02-29","JR","103.00","88.00","CSIN.BS","319869"
"1271786","INS24","2024-02-23","2024-02-26","FY","30.00","30.00","","319870"
"1271829","INS24","2024-02-23","2024-03-03","JR","91.00","75.00","VCDS.BFA","319871"
"1271961","INS24","2024-02-23","2024-04-01","FY","24.00","24.00","","319872"
"1271965","INS24","2024-02-23","","FY","0.00","0.00","","319873"
"1272044","INS24","2024-02-23","2024-03-19","ALUM","124.00","124.00","","319874"
"1272096","INS24","2024-02-23","2024-02-28","JR","94.00","81.00","IXDS.BS","319875"
"1272135","INS24","2024-02-23","2024-10-23","JR","91.00","76.00","GMSD.BS","319876"
"1272137","INS24","2024-02-23","2024-10-23","SO","56.00","56.00","","319877"
"1272192","INS24","2024-02-23","2024-04-01","SO","76.00","60.00","VCDS.BFA","319878"
"1272210","INS24","2024-02-23","2024-10-23","SO","36.00","36.00","","319879"
"1272216","INS24","2024-02-23","2025-07-02","FY","32.00","19.00","PSYC.BS","319880"
"1272443","INS24","2024-02-23","","FY","6.00","6.00","","319881"
"1272455","INS24","2024-02-23","2024-03-03","SO","75.00","62.00","SOWK.BSW","319882"
"1272571","INS24","2024-02-23","","SO","47.00","47.00","","319883"
"1272613","INS24","2024-02-23","2024-10-23","SO","48.00","48.00","CYBR.CED.BS","319884"
"1272688","INS24","2024-02-23","2024-03-03","SR","120.00","106.00","INAR.BS","319885"
"1272704","INS24","2024-02-23","2024-02-28","SR","130.00","116.00","GDES.BS","319886"
"1272712","INS24","2024-02-23","","FY","0.00","0.00","","319887"
"1272779","INS24","2024-02-23","2024-03-03","JR","93.00","77.00","GPRO.BS","319888"
"1272943","INS24","2024-02-23","2024-04-01","SO","85.00","69.00","FILM.BFA","319889"
"1272944","INS24","2024-02-23","2024-03-17","JR","94.00","79.00","CSIN.BS","319890"
"1273063","INS24","2024-02-23","2024-03-04","JR","87.00","75.00","DATA.BS","319891"
"1273089","INS24","2024-02-23","2024-03-03","SO","61.00","54.00","GMSD.BS","319892"
"1273101","INS24","2024-02-23","2024-10-08","FY","18.00","18.00","","319893"
"1273134","INS24","2024-02-23","2024-08-11","JR","95.00","77.00","CNCS.BS","319894"
"1273156","INS24","2024-02-23","2025-08-31","SO","30.00","30.00","","319895"
"1273291","INS24","2024-02-23","","FY","29.00","29.00","","319896"
"1273313","INS24","2024-02-23","2024-03-01","SO","80.00","65.00","MRKT.BS","319897"
"1273336","INS24","2024-02-23","2024-04-02","SO","85.00","69.00","ACCT.BS","319898"
"1273353","INS24","2024-02-23","2024-03-01","FY","18.00","18.00","","319899"
"1273446","INS24","2024-02-23","2024-04-03","SO","85.00","69.00","GDES.BS","319900"
"1273523","INS24","2024-02-23","2024-03-26","JR","101.00","86.00","ANIM.BFA","319901"
"1273527","INS24","2024-02-23","2024-03-04","JR","91.00","75.00","VCDS.BFA","319902"
"1273627","INS24","2024-02-23","2024-04-28","JR","106.00","91.00","VCDS.BFA","319903"
"1273667","INS24","2024-02-23","2024-03-06","SO","66.00","50.00","FILM.BFA","319904"
"1273684","INS24","2024-02-23","2024-05-19","JR","93.00","78.00","CNCS.BS","319905"
"1273769","INS24","2024-02-23","2024-03-04","JR","91.00","76.00","GMRT.BFA","319906"
"1273896","INS24","2024-02-23","","FY","30.00","30.00","","319907"
"1273990","INS24","2024-02-23","2024-03-03","SO","73.00","60.00","DHMS.BS","319908"
"1273998","INS24","2024-02-23","2024-03-04","SO","45.00","45.00","","319909"
"1274065","INS24","2024-02-23","2024-07-25","SO","43.00","43.00","","319910"
"1274105","INS24","2024-02-23","2024-03-03","SR","123.00","109.00","WRPB.BS","319911"
"1274139","INS24","2024-02-23","","FY","21.00","21.00","","319912"
"1274205","INS24","2024-02-23","2024-03-17","JR","102.00","87.00","CNCS.BS","319913"
"1274209","INS24","2024-02-23","2024-02-28","SO","53.00","53.00","","319914"
"1274226","INS24","2024-02-23","2024-03-03","SO","84.00","69.00","IXDS.BS","319915"
"1274270","INS24","2024-02-23","2024-05-01","JR","102.00","86.00","FINA.BS","319916"
"1274311","INS24","2024-02-23","2024-03-24","JR","97.00","82.00","CNCS.BS","319917"
"1274353","INS24","2024-02-23","2024-11-01","FY","24.00","24.00","","319918"
"1274383","INS24","2024-02-23","2024-03-24","JR","93.00","77.00","EDUC.BS","319919"
"1274425","INS24","2024-02-23","2024-10-23","SO","79.00","63.00","BUSI.BSBA","319920"
"1274457","INS24","2024-02-23","2024-03-01","JR","92.00","77.00","CREM.BFA","319921"
"1274460","INS24","2024-02-23","2024-03-20","JR","98.00","83.00","GDES.BS","319922"
"1274480","INS24","2024-02-23","","FY","21.00","21.00","","319923"
"1274528","INS24","2024-02-23","2024-10-23","SO","91.00","75.00","VCDS.BFA","319924"
"1274576","INS24","2024-02-23","2024-02-26","JR","101.00","89.00","GDES.BS","319925"
"1274669","INS24","2024-02-23","2024-03-01","FY","18.00","18.00","","319926"
"1274674","INS24","2024-02-23","2025-01-01","FY","15.00","15.00","","319927"
"1274685","INS24","2024-02-23","2024-03-01","SO","87.00","75.00","PWRT.BS","319928"
"1274706","INS24","2024-02-23","2024-03-03","JR","104.00","89.00","ACCT.BS","319929"
"1274724","INS24","2024-02-23","2024-03-03","JR","97.00","82.00","CNCS.BS","319930"
"1274787","INS24","2024-02-23","2024-02-29","JR","86.00","74.00","GMRT.BFA","319931"
"1274827","INS24","2024-02-23","2024-02-29","JR","114.00","99.00","PSYC.BS","319932"
"1274851","INS24","2024-02-23","2024-04-03","FY","15.00","15.00","","319933"
"1274862","INS24","2024-02-23","2024-03-03","FY","12.00","12.00","","319934"
"1274867","INS24","2024-02-23","2024-04-04","SO","87.00","69.00","CSIN.BS","319935"
"1274882","INS24","2024-02-23","","FY","6.00","6.00","","319936"
"1274913","INS24","2024-02-23","2024-03-24","SO","65.00","56.00","LAW.BA","319937"
"1274924","INS24","2024-02-23","","FY","52.00","52.00","","319938"
"1274940","INS24","2024-02-23","2024-04-14","SO","66.00","54.00","VCDS.BFA","319939"
"1274943","INS24","2024-02-23","2024-03-04","FY","27.00","27.00","","319940"
"1274954","INS24","2024-02-23","2024-03-01","JR","90.00","75.00","CSIN.BS","319941"
"1275014","INS24","2024-02-23","2024-04-03","SO","53.00","53.00","","319942"
"1275023","INS24","2024-02-23","2024-04-02","FY","6.00","6.00","","319943"
"1275026","INS24","2024-02-23","2024-03-03","SO","82.00","69.00","CREM.BFA","319944"
"1275069","INS24","2024-02-23","2024-02-27","JR","62.00","62.00","","319945"
"1275096","INS24","2024-02-23","2024-02-23","JR","79.00","79.00","","319946"
"1275119","INS24","2024-02-23","2024-04-04","SO","87.00","69.00","IXDS.BS","319947"
"1275237","INS24","2024-02-23","2024-03-06","SO","78.00","65.00","SOWK.BSW","319948"
"1275302","INS24","2024-02-23","2024-02-28","JR","92.00","77.00","PWRT.BS","319949"
"1275368","INS24","2024-02-23","2024-04-04","SO","73.00","58.00","GPRO.BS","319950"
"1275439","INS24","2024-02-23","2024-02-28","JR","86.00","83.00","GDES.BS","319951"
"1275481","INS24","2024-02-23","2024-04-17","SO","61.00","48.00","GDES.BS","319952"
"1275547","INS24","2024-02-23","","SO","36.00","36.00","","319953"
"1275631","INS24","2024-02-23","2024-03-18","SO","91.00","73.00","MKCM.BS","319954"
"1276071","INS24","2024-02-23","2024-02-28","JR","100.00","88.00","GMSD.BS","319955"
"1276130","INS24","2024-02-23","2024-03-03","ALUM","120.00","120.00","","319956"
"1276140","INS24","2024-02-23","2024-02-29","SR","120.00","108.00","EDUC.BS","319957"
"1276199","INS24","2024-02-23","2024-03-01","JR","121.00","106.00","CRCJ.BS","319958"
"1276354","INS24","2024-02-23","2024-03-28","SR","116.00","102.00","CNCS.BS","319959"
"1277550","INS24","2024-02-23","2024-03-24","SO","58.00","58.00","","319960"
"1277787","INS24","2024-02-23","","FY","35.00","35.00","","319961"
"1036317","INS25","2025-02-25","2025-08-31","ALUM","120.00","120.00","","334705"
"1041048","INS25","2025-02-25","2025-03-23","SR","120.00","108.00","EDUC.BS","334706"
"1081483","INS25","2025-02-25","2025-05-11","SR","120.00","111.00","GPRO.BS","334707"
"1190243","INS25","2025-02-25","","JR","60.00","60.00","","334708"
"1241784","INS25","2025-02-25","2025-08-31","SO","49.00","49.00","","334709"
"1241788","INS25","2025-02-25","2025-08-31","SR","123.00","112.00","CREM.BFA","334710"
"1242974","INS25","2025-02-25","2025-03-05","SR","120.00","106.00","GMBP.BS","334711"
"1243518","INS25","2025-02-25","2025-04-03","JR","114.00","97.00","GMRT.BS","334712"
"1243699","INS25","2025-02-25","2025-08-19","SR","120.00","106.00","BUSI.BSBA","334713"
"1243946","INS25","2025-02-25","","FY","9.00","9.00","","334714"
"1244063","INS25","2025-02-25","2025-03-22","SR","121.00","113.00","MATH.BS","334715"
"1247410","INS25","2025-02-25","2025-08-31","JR","111.00","100.00","GMBP.BS","334716"
"1248030","INS25","2025-02-25","2025-11-03","JR","110.00","95.00","MKCM.BS","334717"
"1250824","INS25","2025-02-25","2025-08-31","ALUM","138.00","138.00","","334718"
"1251669","INS25","2025-02-25","2025-08-31","FY","22.00","22.00","","334719"
"1253674","INS25","2025-02-25","2025-03-25","JR","117.00","100.00","INAR.BS","334720"
"1254066","INS25","2025-02-25","","SO","39.00","39.00","","334721"
"1254463","INS25","2025-02-25","2025-03-17","JR","94.00","82.00","GMRT.BS","334722"
"1254596","INS25","2025-02-25","2025-03-23","JR","104.00","86.00","CNCS.BS","334723"
"1254670","INS25","2025-02-25","2025-08-31","JR","110.00","97.00","COMM.BS","334724"
"1254691","INS25","2025-02-25","2025-03-23","SR","120.00","106.00","PWRT.BS","334725"
"1254725","INS25","2025-02-25","2025-08-31","JR","61.00","61.00","","334726"
"1254819","INS25","2025-02-25","","SO","70.00","70.00","","334727"
"1255295","INS25","2025-02-25","2025-03-23","SR","120.00","109.00","GMRT.BS","334728"
"1257461","INS25","2025-02-25","2025-04-03","SR","127.00","113.00","GDES.BS","334729"
"1257462","INS25","2025-02-25","2025-03-05","SR","120.00","106.00","GMRT.BS","334730"
"1257598","INS25","2025-02-25","2025-03-23","SR","120.00","106.00","GDES.BS","334731"
"1257600","INS25","2025-02-25","2025-08-31","JR","75.00","75.00","","334732"
"1257616","INS25","2025-02-25","","SO","52.00","52.00","","334733"
"1257630","INS25","2025-02-25","2025-03-10","SR","117.00","108.00","VCDS.BFA","334734"
"1257669","INS25","2025-02-25","2025-03-24","JR","120.00","102.00","CNCS.BS","334735"
"1257899","INS25","2025-02-25","2025-08-31","JR","120.00","104.00","CREM.BFA","334736"
"1257901","INS25","2025-02-25","2025-03-23","SR","128.00","119.00","PSYC.BS","334737"
"1257908","INS25","2025-02-25","2025-03-22","SR","120.00","105.00","DIGF.BS","334738"
"1257909","INS25","2025-02-25","2025-04-03","SR","138.00","123.00","INPS.BS","334739"
"1258114","INS25","2025-02-25","2025-08-21","JR","121.00","104.00","FILM.BFA","334740"
"1258289","INS25","2025-02-25","2025-08-31","SR","123.00","109.00","PWRT.BS","334741"
"1258302","INS25","2025-02-25","2025-03-17","SR","96.00","96.00","","334742"
"1258309","INS25","2025-02-25","2025-08-31","JR","107.00","90.00","FILM.BFA","334743"
"1258311","INS25","2025-02-25","2025-03-10","SR","120.00","106.00","GMRT.BS","334744"
"1258318","INS25","2025-02-25","2025-03-24","JR","106.00","91.00","DIGF.BS","334745"
"1258330","INS25","2025-02-25","2025-04-03","JR","113.00","100.00","GDES.BS","334746"
"1258335","INS25","2025-02-25","2025-03-10","SR","129.00","117.00","CNCS.BS","334747"
"1258353","INS25","2025-02-25","2025-08-31","SR","121.00","109.00","VCDS.BFA","334748"
"1258363","INS25","2025-02-25","","JR","63.00","63.00","","334749"
"1258368","INS25","2025-02-25","2025-08-31","SR","114.00","102.00","CNCS.BS","334750"
"1258376","INS25","2025-02-25","2025-04-01","JR","120.00","103.00","GMRT.BS","334751"
"1258813","INS25","2025-02-25","2025-03-12","SR","129.00","115.00","GDES.BS","334752"
"1258824","INS25","2025-02-25","2025-08-31","SO","51.00","51.00","","334753"
"1258835","INS25","2025-02-25","2025-03-05","SR","125.00","111.00","FILM.BFA","334754"
"1258846","INS25","2025-02-25","2025-03-30","SR","125.00","119.00","CNCS.BS","334755"
"1259308","INS25","2025-02-25","2025-08-31","JR","90.00","84.00","CSIN.BS","334756"
"1259889","INS25","2025-02-25","2025-08-31","JR","98.00","82.00","CREM.BFA","334757"
"1259895","INS25","2025-02-25","2025-03-05","SR","123.00","109.00","GMRT.BS","334758"
"1260014","INS25","2025-02-25","2025-08-31","SR","120.00","102.00","VCDS.BFA","334759"
"1260056","INS25","2025-02-25","2025-03-05","SR","120.00","109.00","PWRT.BS","334760"
"1260059","INS25","2025-02-25","2025-04-03","JR","95.00","86.00","GMBP.BS","334761"
"1260114","INS25","2025-02-25","2025-08-31","SR","123.00","112.00","CREM.BFA","334762"
"1260344","INS25","2025-02-25","2025-03-16","SR","126.00","115.00","GDES.BS","334763"
"1260795","INS25","2025-02-25","2025-03-22","SR","120.00","108.00","EDUC.BS","334764"
"1261108","INS25","2025-02-25","2025-03-23","JR","111.00","96.00","GPRO.BS","334765"
"1261126","INS25","2025-02-25","2025-04-28","JR","122.00","109.00","ASUS.BS","334766"
"1261131","INS25","2025-02-25","2025-07-22","SR","120.00","105.00","CNCS.BS","334767"
"1261149","INS25","2025-02-25","2025-03-12","SR","129.00","117.00","CSIN.BS","334768"
"1261192","INS25","2025-02-25","2025-04-14","JR","95.00","79.00","INAR.BS","334769"
"1261211","INS25","2025-02-25","2026-03-18","JR","61.00","61.00","CREM.BFA","334770"
"1261212","INS25","2025-02-25","2025-08-31","ALUM","121.00","121.00","","334771"
